design,outcome,factor,metric,point,p02_5,median,p97_5,range_width,bootstrap_draws,range_label,replications_design,replications_benchmark
C-D5,mean_signed_shift,inoculation,B_factor_U,5.064087376715482e-08,3.92254019886905e-08,5.009089727187429e-08,6.440453141540887e-08,2.5179129426718365e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D5,mean_signed_shift,inoculation,q_proportion,2.2442847977674122e-05,1.739818708990337e-05,2.2212506345355923e-05,2.8578429165012576e-05,1.1180242075109207e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D5,mean_signed_shift,inoculation,rho_proportion,0.03099550785654574,0.023663058739330944,0.030865184311748575,0.04004270069740147,0.016379641958070526,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D5,mean_signed_shift,inoculation,tau_proportion,0.009356592852366242,0.009212840111647417,0.009358562797872293,0.009504284887794614,0.00029144477614719694,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D5,mean_signed_shift,seeding_regime,B_total_U,2.1112562808369886e-05,2.0769556337391612e-05,2.111652989503671e-05,2.1462388872111143e-05,6.928325347195316e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D5,mean_signed_shift,seeding_regime,B_factor_U,1.5003286918927356e-05,1.475296967971167e-05,1.5008343597403113e-05,1.5257848789912384e-05,5.048791102007145e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D5,mean_signed_shift,seeding_regime,q_proportion,0.0066491050102161645,0.006542371287691978,0.006652118878032229,0.00675821606236648,0.00021584477467450226,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D5,mean_signed_shift,seeding_regime,rho_proportion,0.007608991121719733,0.007487635374757768,0.0076118389963027045,0.00773520965880721,0.00024757428404944236,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D5,mean_signed_shift,seeding_regime,tau_proportion,0.009356592852366242,0.009212840111647417,0.009358562797872293,0.009504284887794614,0.00029144477614719694,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,topology,B_total_U,0.0022564370536899666,0.002247394441932916,0.002256436679813797,0.002265484471418477,1.8090029485561248e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,topology,B_factor_U,1.1820543252696956e-06,9.909856328495902e-07,1.1811493878143067e-06,1.3880341552102984e-06,3.9704852236070814e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,topology,q_proportion,0.0005238587636808544,0.00043811194658689245,0.0005232814292976866,0.0006146243433545509,0.00017651239676765842,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,topology,rho_proportion,1.0,1.0,1.0,1.0,0.0,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,topology,tau_proportion,1.0,1.0,1.0,1.0,0.0,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,message_condition,B_total_U,0.0022564370536899666,0.002247394441932916,0.002256436679813797,0.002265484471418477,1.8090029485561248e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,message_condition,B_factor_U,0.0002818371901161563,0.0002790774484420421,0.000281950652063301,0.00028449013812925346,5.412689687211362e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,message_condition,q_proportion,0.12490363498297727,0.12391013681957605,0.1249356760769299,0.12579528597771383,0.0018851491581377833,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,message_condition,rho_proportion,1.0,1.0,1.0,1.0,0.0,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,message_condition,tau_proportion,1.0,1.0,1.0,1.0,0.0,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,inoculation,B_total_U,0.0022564370536899666,0.002247394441932916,0.002256436679813797,0.002265484471418477,1.8090029485561248e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,inoculation,B_factor_U,1.6338133255158232e-06,1.4292588315888398e-06,1.6338051157092156e-06,1.8313453380411466e-06,4.020865064523068e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,inoculation,q_proportion,0.0007240677610944376,0.000632275200326026,0.0007242423506981853,0.0008114930622945258,0.0001792178619684998,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,inoculation,rho_proportion,1.0,1.0,1.0,1.0,0.0,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,inoculation,tau_proportion,1.0,1.0,1.0,1.0,0.0,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,seeding_regime,B_total_U,0.0022564370536899666,0.002247394441932916,0.002256436679813797,0.002265484471418477,1.8090029485561248e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,seeding_regime,B_factor_U,0.001971783995923025,0.001964172286037691,0.0019717672994909166,0.001979192825329973,1.5020539292281976e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,seeding_regime,q_proportion,0.8738484384922476,0.8729513892291962,0.8738252242222981,0.8748206563409008,0.0018692671117045423,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,seeding_regime,rho_proportion,1.0,1.0,1.0,1.0,0.0,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
C-D50,mean_signed_shift,seeding_regime,tau_proportion,1.0,1.0,1.0,1.0,0.0,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,topology,B_total_U,7.02710941447598e-05,6.962446052030799e-05,7.027265058488525e-05,7.091781859611113e-05,1.293358075803142e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,topology,B_factor_U,2.2216527433564577e-07,1.829298586057545e-07,2.2296052773569966e-07,2.644208513733166e-07,8.149099276756209e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,topology,q_proportion,9.845844091787866e-05,8.078921531663487e-05,9.87843479724759e-05,0.00011691793715451436,3.6128721837879485e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,topology,rho_proportion,0.1879484466883169,0.14492049866113024,0.18902216290742724,0.24230285552201744,0.0973823568608872,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,topology,tau_proportion,0.03114250141826248,0.030870319937188053,0.031140166404950795,0.03143018998143908,0.000559870044251027,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,message_condition,B_total_U,7.02710941447598e-05,6.962446052030799e-05,7.027265058488525e-05,7.091781859611113e-05,1.293358075803142e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,message_condition,B_factor_U,6.940197152035289e-05,6.874484928618091e-05,6.940157566066025e-05,7.005285413299906e-05,1.3080048468181458e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,message_condition,q_proportion,0.030757326647716313,0.030485493830142034,0.030758613111979298,0.031035197279658252,0.000549703449516218,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,message_condition,rho_proportion,0.24624845107116483,0.24386430134942597,0.24619241447239748,0.24856508677816294,0.0047007854287369755,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,message_condition,tau_proportion,0.03114250141826248,0.030870319937188053,0.031140166404950795,0.03143018998143908,0.000559870044251027,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,inoculation,B_total_U,7.02710941447598e-05,6.962446052030799e-05,7.027265058488525e-05,7.091781859611113e-05,1.293358075803142e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,inoculation,B_factor_U,5.294065509840462e-07,4.4554461928481666e-07,5.279017707641671e-07,6.119081908135636e-07,1.6636357152874692e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,inoculation,q_proportion,0.00023462057145281505,0.0001970120602935688,0.00023410710714786214,0.00027115454292491896,7.414248263135016e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,inoculation,rho_proportion,0.32403123583099885,0.26666280295455647,0.32442623287906996,0.3894058643847796,0.12274306143022312,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,inoculation,tau_proportion,0.03114250141826248,0.030870319937188053,0.031140166404950795,0.03143018998143908,0.000559870044251027,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,seeding_regime,B_total_U,7.02710941447598e-05,6.962446052030799e-05,7.027265058488525e-05,7.091781859611113e-05,1.293358075803142e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,seeding_regime,B_factor_U,1.1755079908730013e-07,8.641729834732364e-08,1.164337657859257e-07,1.5594414890856927e-07,6.952685056124563e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,seeding_regime,q_proportion,5.209575817551326e-05,3.83412488895948e-05,5.1600366961993264e-05,6.949492009071039e-05,3.115367120111559e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,seeding_regime,rho_proportion,5.961646880710817e-05,4.389069878086895e-05,5.9032085934518467e-05,7.94293324084176e-05,3.5538633627548654e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-0,mean_signed_shift,seeding_regime,tau_proportion,0.03114250141826248,0.030870319937188053,0.031140166404950795,0.03143018998143908,0.000559870044251027,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,topology,B_total_U,9.702707163084393e-05,9.607449746155538e-05,9.705076571235584e-05,9.789742081358289e-05,1.8229233520275116e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,topology,B_factor_U,1.9483640957969914e-07,1.5183883493571004e-07,1.9553742728547112e-07,2.491117821603893e-07,9.727294722467924e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,topology,q_proportion,8.634692878362454e-05,6.7218591458614e-05,8.666378624976626e-05,0.00011063900103422114,4.342040957560714e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,topology,rho_proportion,0.16482864231747182,0.12519375488065,0.16568582222483366,0.21487421794801195,0.08968046306736197,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,topology,tau_proportion,0.04300012334586286,0.04263647825315513,0.0430065614684848,0.043359712333080995,0.0007232340799258677,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,message_condition,B_total_U,9.702707163084393e-05,9.607449746155538e-05,9.705076571235584e-05,9.789742081358289e-05,1.8229233520275116e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,message_condition,B_factor_U,6.900388836408184e-05,6.825904881393617e-05,6.901234874445163e-05,6.964360178954892e-05,1.3845529756127543e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,message_condition,q_proportion,0.03058090552592164,0.030266735538228964,0.030582574255171517,0.03085372565827197,0.0005869901200430058,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,message_condition,rho_proportion,0.24483599320459662,0.24234527425660216,0.2448829028849404,0.2471416924471796,0.0047964181905774395,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,message_condition,tau_proportion,0.04300012334586286,0.04263647825315513,0.0430065614684848,0.043359712333080995,0.0007232340799258677,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,inoculation,B_total_U,9.702707163084393e-05,9.607449746155538e-05,9.705076571235584e-05,9.789742081358289e-05,1.8229233520275116e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,inoculation,B_factor_U,5.073301905622526e-07,4.3250581079731004e-07,5.068540493996272e-07,5.878758572458893e-07,1.5537004644857928e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,inoculation,q_proportion,0.00022483684609442666,0.00019150863190558505,0.00022493171401329485,0.00026016362799995667,6.865499609437161e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,inoculation,rho_proportion,0.31051906765546766,0.2615837083970852,0.31123980776499727,0.3611182676592614,0.09953455926217619,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,inoculation,tau_proportion,0.04300012334586286,0.04263647825315513,0.0430065614684848,0.043359712333080995,0.0007232340799258677,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-15,mean_signed_shift,seeding_regime,B_total_U,9.702707163084393e-05,9.607449746155538e-05,9.705076571235584e-05,9.789742081358289e-05,1.8229233520275116e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
